Notes,Year,Year Code,Month,Month Code,State,State Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,2005,2005,"Apr., 2005",2005/04,Arkansas,5,132,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,California,6,2000,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2005,2005,"Apr., 2005",2005/04,Colorado,8,223,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Connecticut,9,250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Delaware,10,64,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,District of Columbia,11,33,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Florida,12,1390,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2005,2005,"Apr., 2005",2005/04,Georgia,13,376,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Hawaii,15,54,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Idaho,16,64,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Illinois,17,745,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Indiana,18,441,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Iowa,19,159,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Kansas,20,133,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Kentucky,21,209,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Louisiana,22,221,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Maine,23,70,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Maryland,24,324,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Massachusetts,25,509,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Michigan,26,590,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Minnesota,27,196,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Mississippi,28,80,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Missouri,29,356,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Montana,30,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Nebraska,31,94,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Nevada,32,174,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,New Hampshire,33,44,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,New Jersey,34,509,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,New Mexico,35,81,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,New York,36,1161,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2005,2005,"Apr., 2005",2005/04,North Carolina,37,487,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,North Dakota,38,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Ohio,39,868,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Oklahoma,40,209,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Oregon,41,188,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Pennsylvania,42,947,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Rhode Island,44,81,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,South Carolina,45,251,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,South Dakota,46,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Tennessee,47,365,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Texas,48,1012,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Utah,49,103,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Vermont,50,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Virginia,51,398,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Washington,53,364,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,West Virginia,54,138,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Wisconsin,55,274,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Apr., 2005",2005/04,Wyoming,56,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Alabama,1,250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Alaska,2,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Arizona,4,414,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Arkansas,5,109,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,California,6,2004,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2005,2005,"May, 2005",2005/05,Colorado,8,234,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Connecticut,9,249,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Delaware,10,53,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,District of Columbia,11,26,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Florida,12,1199,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2005,2005,"May, 2005",2005/05,Georgia,13,379,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Hawaii,15,62,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Idaho,16,49,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Illinois,17,650,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Indiana,18,364,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Iowa,19,123,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Kansas,20,133,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Kentucky,21,179,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Louisiana,22,232,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Maine,23,60,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Maryland,24,263,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Massachusetts,25,455,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Michigan,26,451,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Minnesota,27,152,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Mississippi,28,76,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Missouri,29,308,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Montana,30,26,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Nebraska,31,61,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Nevada,32,164,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,New Hampshire,33,33,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,New Jersey,34,452,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,New Mexico,35,75,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,New York,36,964,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,North Carolina,37,416,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,North Dakota,38,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Ohio,39,731,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Oklahoma,40,184,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Oregon,41,202,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Pennsylvania,42,809,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Rhode Island,44,68,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,South Carolina,45,234,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,South Dakota,46,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Tennessee,47,339,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Texas,48,807,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Utah,49,87,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Vermont,50,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,2005,2005,"May, 2005",2005/05,Virginia,51,372,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Washington,53,306,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,West Virginia,54,114,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Wisconsin,55,251,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"May, 2005",2005/05,Wyoming,56,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Alabama,1,240,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Alaska,2,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Arizona,4,306,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Arkansas,5,97,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,California,6,1612,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2005,2005,"Jun., 2005",2005/06,Colorado,8,189,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Connecticut,9,188,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Delaware,10,49,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,District of Columbia,11,32,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Florida,12,1084,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Georgia,13,347,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Hawaii,15,49,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Idaho,16,48,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Illinois,17,591,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Indiana,18,294,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Iowa,19,94,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Kansas,20,95,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Kentucky,21,152,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Louisiana,22,194,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Maine,23,71,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Maryland,24,269,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Massachusetts,25,383,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Michigan,26,465,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Minnesota,27,146,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Mississippi,28,70,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Missouri,29,247,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Montana,30,26,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Nebraska,31,46,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Nevada,32,128,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,New Hampshire,33,36,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,New Jersey,34,469,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,New Mexico,35,56,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,New York,36,953,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,North Carolina,37,387,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,North Dakota,38,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Ohio,39,650,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Oklahoma,40,149,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Oregon,41,144,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Pennsylvania,42,738,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Rhode Island,44,72,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,South Carolina,45,224,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,South Dakota,46,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Tennessee,47,306,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Texas,48,760,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Utah,49,55,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Vermont,50,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,2005,2005,"Jun., 2005",2005/06,Virginia,51,315,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Washington,53,300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,West Virginia,54,90,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Wisconsin,55,233,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jun., 2005",2005/06,Wyoming,56,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Alabama,1,214,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Alaska,2,Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Suppressed
,2005,2005,"Jul., 2005",2005/07,Arizona,4,282,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Arkansas,5,98,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,California,6,1609,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.10%
,2005,2005,"Jul., 2005",2005/07,Colorado,8,159,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Connecticut,9,196,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Delaware,10,39,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,District of Columbia,11,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Florida,12,1059,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Georgia,13,308,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Hawaii,15,46,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Idaho,16,46,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Illinois,17,548,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Indiana,18,295,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Iowa,19,107,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Kansas,20,95,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Kentucky,21,163,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Louisiana,22,205,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Maine,23,52,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Maryland,24,286,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Massachusetts,25,394,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Michigan,26,413,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Minnesota,27,155,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Mississippi,28,68,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
,2005,2005,"Jul., 2005",2005/07,Missouri,29,244,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00%
